flight_id,date,airline,aircraft_type,tail_number,origin,destination,distance_km,duration_min,delay_min,maintenance_flag,cruise_altitude_ft,cruise_speed_kts,fuel_burn_kg,co2_kg,load_factor,passengers,safety_incidents,lat,lon
FL100298,2025-06-09,SaharaJet,A320,CN-559,RAK,ORY,1989.8,234,0,0,35543,515,4486.0,14175.8,0.8,166,0,32.304289584090164,-7.877921538894015
FL100299,2025-07-17,SkyEagle,B787,CN-615,RAK,ORY,1416.5,154,0,0,37798,338,3274.7,10348.1,0.75,255,0,40.41884926877368,-2.5503685294679683
FL100300,2025-06-09,MoroccoFly,B787,CN-902,CMN,LHR,1203.7,118,28,0,31206,360,2681.6,8473.9,0.81,252,0,36.77675742732256,-6.352029522797631
FL100301,2025-09-04,RoyalMaghreb,B787,CN-758,ORY,AGA,2042.1,242,4,1,38944,421,4982.3,15744.1,0.73,254,0,31.81908186887164,-8.53844893803252
FL100302,2025-03-09,AtlasAir,A320,CN-511,IST,LHR,1678.5,181,4,0,32089,430,4393.5,13883.5,0.78,195,0,43.03403847605781,22.691934690649997
FL100303,2025-07-02,EuroWings+,E190,CN-829,RAK,ORY,2510.0,232,59,0,33537,476,6346.1,20053.7,0.78,254,0,47.121207183069124,0.835740057207059
FL100304,2025-07-22,EuroWings+,A320,CN-722,RAK,AGA,1580.7,151,14,0,32828,440,3640.4,11503.7,0.78,152,0,31.280760235829014,-8.058265061894403
FL100305,2025-07-03,MoroccoFly,A320,CN-739,TNG,AGA,2083.8,240,12,1,36988,409,5381.6,17005.9,0.83,189,0,34.34184493211862,-7.04333773914757
FL100306,2025-05-03,RoyalMaghreb,B787,CN-711,MAD,AGA,1356.4,114,47,0,37850,462,3031.1,9578.3,0.8,189,0,32.88071056231847,-7.678247076586898
FL100307,2025-05-25,SaharaJet,A330,CN-719,IST,ORY,1978.4,202,15,0,37094,437,5140.5,16244.0,0.88,257,0,44.37904496752557,17.609179368695916
FL100308,2025-02-07,EuroWings+,A320,CN-770,RAK,IST,2636.1,234,35,0,33331,443,6540.9,20669.2,0.78,218,0,34.71235417588975,5.239278519249617
FL100309,2025-01-24,RoyalMaghreb,B787,CN-562,AGA,ORY,1978.3,224,58,0,34650,533,4651.3,14698.1,0.81,256,0,47.402500448375115,1.2433073102224266
FL100310,2025-03-10,MoroccoFly,B737,CN-564,MAD,IST,1592.1,187,0,0,37880,473,4116.4,13007.8,0.86,138,0,40.49036418948737,20.319914621990655
FL100311,2025-04-26,EuroWings+,B737,CN-537,RAK,AGA,1457.2,125,22,0,38024,422,3815.1,12055.7,0.77,88,0,31.332337348394788,-8.375962164384088
FL100312,2025-04-08,SkyEagle,E190,CN-256,ORY,TNG,1632.0,188,0,0,41552,478,3814.9,12055.1,0.87,183,0,40.23223992566273,-3.1788083588132556
FL100313,2025-07-17,RoyalMaghreb,B737,CN-951,RAK,CMN,1999.9,197,22,0,33898,414,5145.3,16259.1,0.98,198,0,32.37973415907006,-7.840699965182333
FL100314,2025-08-02,AtlasAir,A320,CN-862,LHR,CMN,2013.4,182,22,0,36704,397,5308.1,16773.6,0.8,235,0,44.992065856865565,-2.81362641674945
FL100315,2025-05-19,RoyalMaghreb,A330,CN-161,TNG,MAD,1486.9,178,30,0,32719,546,3559.1,11246.8,0.66,262,0,39.485603067083936,-3.734518512225076
FL100316,2025-08-28,SaharaJet,B787,CN-225,MAD,LHR,553.3,47,9,0,39930,468,1405.1,4440.1,0.98,251,0,45.56148978044419,-2.0968340093514857
FL100317,2025-05-24,EuroWings+,A330,CN-838,LHR,IST,1371.0,136,2,0,35354,416,3130.5,9892.4,0.81,222,0,48.63558142669641,7.180626309285884
FL100318,2025-04-07,AtlasAir,A330,CN-206,ORY,TNG,3102.0,301,0,0,32964,434,7620.8,24081.7,0.84,230,1,36.199984033543394,-5.363800658349911
FL100319,2025-07-20,SaharaJet,B787,CN-772,AGA,RAK,1161.5,110,42,0,39862,444,2784.4,8798.7,0.86,233,0,31.008962271856596,-8.51471521410033
FL100320,2025-05-04,EuroWings+,A321,CN-965,RAK,AGA,830.5,88,25,0,37102,590,1884.9,5956.3,0.93,191,0,30.768462774423018,-8.763876461408383
FL100321,2025-07-06,SaharaJet,A330,CN-385,RAK,IST,1932.5,174,0,0,35986,492,5467.9,17278.6,0.74,249,0,33.611705845647975,-0.5254515726726265
FL100322,2025-03-11,SaharaJet,A321,CN-674,LHR,IST,1086.5,124,44,0,30387,442,2859.2,9035.1,0.81,232,0,49.87237856436129,3.7570461530732984
FL100323,2025-07-27,SaharaJet,B787,CN-773,CMN,MAD,1555.6,151,54,0,34823,424,4311.5,13624.3,0.89,242,0,38.93173023499579,-3.821310935576926
FL100324,2025-04-03,RoyalMaghreb,A330,CN-379,CMN,TNG,1731.9,185,23,0,36786,420,4705.6,14869.7,0.81,221,0,34.449562313786004,-7.228291874866823
FL100325,2025-01-03,RoyalMaghreb,A330,CN-106,MAD,TNG,2432.9,278,13,1,32971,395,6640.2,20983.0,0.94,194,0,36.87662231318028,-5.8769008601321175
FL100326,2025-05-28,MoroccoFly,A321,CN-245,LHR,CMN,1527.1,159,0,0,37873,460,3521.9,11129.2,0.95,270,0,38.819222246777684,-6.243113012783327
FL100327,2025-07-06,RoyalMaghreb,E190,CN-864,CMN,RAK,1630.9,172,20,1,35199,314,4626.8,14620.7,0.87,289,0,31.390023503750594,-8.764945015647957
FL100328,2025-06-13,SaharaJet,A321,CN-564,LHR,AGA,2033.0,188,15,0,34818,506,4570.5,14442.8,0.64,279,0,47.22346147419747,-1.9030998863526947
FL100329,2025-05-27,SkyEagle,A321,CN-838,MAD,TNG,682.8,69,20,0,32146,419,1563.9,4941.9,0.9,218,0,39.24747936061842,-4.386643302388325
FL100330,2025-03-31,SkyEagle,B787,CN-259,RAK,CMN,1694.8,141,30,0,40440,432,4895.5,15469.8,0.74,269,0,31.64685128198063,-8.351103485747007
FL100331,2025-07-14,MoroccoFly,B787,CN-183,CMN,LHR,1014.7,125,66,0,34520,496,2612.8,8256.4,0.63,225,0,49.87912143316662,-1.6808212374470286
FL100332,2025-05-27,SkyEagle,B737,CN-721,LHR,AGA,200.0,21,32,1,35730,395,479.6,1515.5,0.77,112,2,50.06960148466627,-0.9019252892768623
FL100333,2025-05-28,EuroWings+,B737,CN-873,ORY,RAK,1676.9,166,0,0,33257,437,4045.0,12782.2,0.88,104,0,48.63110266104859,2.482492085482724
FL100334,2025-04-06,SaharaJet,A320,CN-213,MAD,AGA,2914.0,266,5,1,35973,359,7498.6,23695.6,0.73,149,1,32.56688172251786,-8.566833356203531
FL100335,2025-07-18,SkyEagle,E190,CN-783,IST,ORY,1946.5,180,0,0,38859,419,4514.6,14266.1,0.69,204,0,47.53070548371885,8.108781963253806
FL100336,2025-02-21,SkyEagle,A320,CN-713,AGA,ORY,694.9,61,40,0,35075,372,1655.6,5231.7,0.59,177,1,41.15119883118932,-2.617595246615684
FL100337,2025-08-21,AtlasAir,A320,CN-316,AGA,TNG,2778.9,292,33,0,28216,404,7800.3,24648.9,0.88,151,1,32.80768280688703,-8.461407742800144
FL100338,2025-06-10,MoroccoFly,A330,CN-222,ORY,TNG,1127.3,102,41,0,34603,423,2758.9,8718.1,0.81,180,0,45.8283615966023,0.14726572581572006
FL100339,2025-06-17,AtlasAir,B737,CN-232,LHR,RAK,1973.8,220,19,0,37279,526,4464.7,14108.5,0.78,165,0,36.93220763069683,-6.190897281681646
FL100340,2025-05-08,EuroWings+,B787,CN-672,AGA,MAD,909.6,106,12,1,38619,373,2347.9,7419.4,0.79,219,0,32.98679715895663,-8.378927308594141
FL100341,2025-02-08,RoyalMaghreb,A330,CN-982,RAK,ORY,1448.8,151,0,1,31588,405,3700.6,11693.9,0.86,251,0,37.42500194643261,-3.9516545589928227
FL100342,2025-03-23,RoyalMaghreb,A320,CN-570,LHR,CMN,1892.7,235,9,0,38660,396,5179.1,16366.0,0.89,142,0,43.66995743103817,-3.31002142841828
FL100343,2025-04-14,AtlasAir,A330,CN-514,LHR,ORY,2450.4,210,58,0,36266,527,5861.9,18523.6,0.65,230,0,49.612684815712306,2.3723937766400507
FL100344,2025-05-09,RoyalMaghreb,E190,CN-217,LHR,TNG,1407.7,157,18,0,32178,421,3593.6,11355.8,0.73,214,0,49.19080312654089,-1.0870060729709765
FL100345,2025-01-11,EuroWings+,A320,CN-920,MAD,RAK,2189.7,197,32,0,38105,472,5702.2,18019.0,0.77,222,0,39.96569315885255,-3.647672378777068
FL100346,2025-08-08,SaharaJet,B737,CN-547,MAD,CMN,754.7,74,4,0,37983,482,1746.6,5519.3,0.83,191,0,39.98067647392685,-3.882371324856056
FL100347,2025-07-04,AtlasAir,A321,CN-510,LHR,ORY,2055.4,247,45,0,33781,419,5075.8,16039.5,0.83,257,0,49.6161795959979,1.3988053981034647
FL100348,2025-08-05,SaharaJet,A320,CN-417,LHR,IST,2303.8,246,0,1,32297,401,6569.2,20758.7,0.88,175,1,41.90851159168375,28.42598483377941
FL100349,2025-06-27,RoyalMaghreb,A330,CN-897,AGA,TNG,2011.4,168,0,1,33375,446,4935.1,15594.9,0.86,266,0,30.305120792681993,-9.969872318025578
FL100350,2025-05-31,MoroccoFly,A320,CN-622,RAK,MAD,1920.3,207,33,0,33947,339,4702.2,14859.0,0.91,197,0,33.75564124715089,-6.948584653688034
FL100351,2025-06-08,MoroccoFly,A330,CN-938,MAD,LHR,1606.8,154,20,0,34621,498,4051.6,12803.1,0.84,223,0,43.51490004252145,-2.8825424892790017
FL100352,2025-08-10,RoyalMaghreb,A321,CN-249,AGA,CMN,1595.6,156,30,0,36655,484,3564.9,11265.1,0.8,275,0,32.0477897797218,-8.512405977687106
FL100353,2025-02-11,SkyEagle,A321,CN-256,TNG,MAD,1035.8,118,26,0,35372,418,2888.0,9126.1,0.92,248,0,36.92047153194461,-4.894557964541584
FL100354,2025-04-09,RoyalMaghreb,A320,CN-743,TNG,IST,2513.2,229,64,0,33259,392,5750.8,18172.5,0.85,135,0,40.710164387521885,27.59008434633208
FL100355,2025-01-07,EuroWings+,B737,CN-678,IST,MAD,2920.3,262,49,0,36913,472,7009.7,22150.7,0.71,191,0,40.87560200063377,27.74806601036883
FL100356,2025-05-24,RoyalMaghreb,E190,CN-742,MAD,IST,1292.9,144,31,0,36262,421,3297.5,10420.1,0.72,260,0,41.45087270913185,18.67766784720648
FL100357,2025-03-31,SkyEagle,A321,CN-580,IST,CMN,1495.4,155,0,1,31907,397,3660.9,11568.4,0.69,252,0,39.37043877946002,19.168876860900134
FL100358,2025-04-22,EuroWings+,E190,CN-381,ORY,IST,2194.7,204,16,0,33232,403,4971.1,15708.7,0.93,229,0,47.40765076930521,5.9774791579042
FL100359,2025-09-06,SaharaJet,A320,CN-175,MAD,ORY,2608.0,256,0,0,38101,523,6223.4,19665.9,0.82,143,0,45.32142830706389,-0.4414145253505735
FL100360,2025-09-01,SkyEagle,B737,CN-158,IST,CMN,2245.5,266,2,0,34343,488,5931.3,18742.9,0.68,102,0,35.28461927256414,1.0181201314475714
FL100361,2025-03-01,SkyEagle,A330,CN-984,RAK,LHR,1268.2,153,39,0,35698,486,3430.1,10839.1,0.89,211,0,38.76026501051711,-5.08256430116528
FL100362,2025-04-23,AtlasAir,B787,CN-694,LHR,AGA,1477.4,139,34,0,32311,460,3267.8,10326.2,0.8,253,0,30.13283684243488,-9.660299936407458
FL100363,2025-01-02,SaharaJet,E190,CN-929,CMN,ORY,1933.3,165,19,0,33816,465,5576.2,17620.8,0.77,231,0,45.6723466042752,0.4781838809840144
FL100364,2025-05-09,SaharaJet,E190,CN-719,AGA,TNG,1093.8,126,63,1,33300,491,2460.1,7773.9,0.88,244,0,35.41133338579415,-6.604226508356139
FL100365,2025-02-17,EuroWings+,B787,CN-561,TNG,CMN,1338.3,141,31,0,34409,419,3445.2,10886.8,0.82,244,0,34.834014469889084,-6.24660458203517
FL100366,2025-05-20,AtlasAir,A330,CN-761,RAK,MAD,1670.4,160,41,0,31723,437,3784.3,11958.4,0.76,219,0,34.06790156338612,-6.597332762194081
FL100367,2025-07-16,MoroccoFly,A320,CN-548,AGA,LHR,1640.6,148,43,0,31486,563,4204.3,13285.6,0.82,156,0,39.4195594904447,-5.215556809643437
FL100368,2025-02-06,EuroWings+,B787,CN-481,TNG,AGA,2013.8,227,49,0,38288,471,5016.1,15850.9,0.87,228,0,32.872307385304694,-7.501256052961673
FL100369,2025-06-09,SkyEagle,B737,CN-446,LHR,IST,921.2,76,50,0,43306,420,2617.7,8271.9,0.8,201,0,45.06689078644796,16.651242305866564
FL100370,2025-09-04,RoyalMaghreb,B787,CN-746,CMN,IST,830.0,71,12,0,35136,481,2192.9,6929.6,0.73,243,0,33.87690822181479,-3.3554176356012437
FL100371,2025-01-09,RoyalMaghreb,A330,CN-196,RAK,AGA,1385.2,159,35,0,35592,470,3453.6,10913.4,0.75,241,1,30.94832432159465,-9.443210110229087
FL100372,2025-08-21,SaharaJet,E190,CN-358,LHR,TNG,2088.2,232,0,0,37078,505,5492.2,17355.4,0.73,216,1,45.60906083081758,-2.242314678857019
FL100373,2025-04-09,RoyalMaghreb,E190,CN-183,TNG,AGA,1395.4,152,0,0,31185,387,3076.8,9722.7,0.9,255,0,35.01744558802814,-6.093354441778861
FL100374,2025-05-27,SaharaJet,E190,CN-417,TNG,AGA,1875.8,203,6,0,36998,478,4652.4,14701.6,0.81,257,0,33.260067293025784,-7.444334960793805
FL100375,2025-02-17,RoyalMaghreb,E190,CN-709,LHR,RAK,2139.8,187,4,0,35379,391,5570.0,17601.2,0.88,243,0,35.13733386365863,-6.782758223598375
FL100376,2025-07-27,RoyalMaghreb,A320,CN-485,ORY,MAD,1751.4,211,0,0,39778,450,4448.2,14056.3,0.85,131,0,41.19986407283182,-2.6954813543985994
FL100377,2025-05-11,RoyalMaghreb,A330,CN-819,TNG,LHR,1813.3,218,31,0,37305,418,5027.2,15886.0,0.82,252,0,47.63053535921751,-2.126802047442478
FL100378,2025-05-28,RoyalMaghreb,E190,CN-786,RAK,LHR,1279.0,132,20,0,34292,429,3597.1,11366.8,0.85,220,0,44.33962552758787,-3.4886621001097717
FL100379,2025-06-01,EuroWings+,B787,CN-471,MAD,CMN,2196.7,245,0,0,35783,501,5028.1,15888.8,0.73,232,0,35.085224448162926,-6.910645799533331
FL100380,2025-02-23,SkyEagle,A321,CN-884,AGA,TNG,2187.4,215,18,0,34927,510,5534.7,17489.7,0.92,238,0,32.474377172293806,-8.630073364155281
FL100381,2025-04-30,EuroWings+,A321,CN-258,AGA,RAK,896.8,80,28,0,32800,434,2122.9,6708.4,0.81,247,0,31.06139188909112,-9.363657227046133
FL100382,2025-06-10,AtlasAir,A330,CN-889,RAK,MAD,569.8,58,36,1,30813,414,1350.6,4267.9,0.95,232,0,37.877940818323616,-4.962746689071847
FL100383,2025-06-01,SaharaJet,E190,CN-444,CMN,LHR,1394.8,136,46,0,33934,470,3922.2,12394.2,0.93,213,0,49.71927438512231,-1.1808140290200584
FL100384,2025-04-26,SaharaJet,A321,CN-266,LHR,RAK,1292.6,147,17,1,34812,462,3679.1,11626.0,0.68,249,0,38.26866196104302,-5.406498080852846
FL100385,2025-03-16,MoroccoFly,E190,CN-548,TNG,LHR,1830.3,198,55,0,32495,377,4995.7,15786.4,0.76,242,0,37.54360265951224,-5.400394811880265
FL100386,2025-04-23,AtlasAir,B737,CN-836,MAD,LHR,2499.8,253,31,0,33314,473,6396.0,20211.4,0.98,152,0,46.657458753420535,-1.742662089903624
FL100387,2025-07-19,MoroccoFly,B737,CN-866,ORY,IST,1393.7,122,28,0,31860,408,3429.3,10836.6,0.81,109,0,41.40461247982989,28.231297386613075
FL100388,2025-06-13,EuroWings+,A321,CN-928,AGA,TNG,3646.1,355,52,0,33175,399,9536.2,30134.4,0.79,232,1,30.618983010865744,-9.152087275220362
FL100389,2025-06-15,EuroWings+,A321,CN-684,MAD,LHR,1353.3,157,7,0,38618,480,3865.2,12214.0,0.75,254,0,49.50294662617847,-0.46166897530987794
FL100390,2025-04-14,EuroWings+,B737,CN-491,ORY,IST,1936.5,231,33,1,32533,389,4805.6,15185.7,0.82,140,0,46.093538093835605,12.751572511175901
FL100391,2025-03-25,SaharaJet,B787,CN-936,LHR,RAK,1540.8,162,27,0,36142,427,4152.5,13121.9,0.78,205,0,38.8363937496228,-4.819779592028349
FL100392,2025-08-15,MoroccoFly,B787,CN-356,TNG,IST,2296.3,224,21,0,38187,431,6087.3,19235.9,0.89,250,0,40.84585433796693,25.69239499943102
FL100393,2025-04-22,AtlasAir,E190,CN-480,IST,LHR,2319.1,222,38,0,36958,494,5242.0,16564.7,0.72,235,0,41.77386666256147,27.556722852285564
FL100394,2025-08-05,SaharaJet,A320,CN-185,RAK,AGA,2720.7,239,46,0,35009,511,7854.6,24820.5,0.8,142,0,31.819885065783854,-8.158388422235397
FL100395,2025-04-09,MoroccoFly,A330,CN-250,IST,ORY,1044.6,110,37,0,36466,427,2709.4,8561.7,0.88,269,0,45.44663989266192,14.064644276460983
FL100396,2025-06-02,EuroWings+,A320,CN-561,AGA,IST,1769.1,206,30,0,34629,465,4967.0,15695.7,0.79,184,0,38.55839971682701,18.025858764360468
FL100397,2025-04-03,SkyEagle,A320,CN-505,LHR,CMN,1363.8,122,0,0,28783,402,3351.1,10589.5,0.93,163,0,41.620288992700445,-3.92894319999108
FL100398,2025-05-26,SaharaJet,A330,CN-183,AGA,ORY,1972.1,181,14,0,34336,453,5191.8,16406.1,0.98,258,0,31.56074479029109,-9.173683918975248
FL100399,2025-05-08,SkyEagle,A321,CN-201,CMN,AGA,1987.6,198,62,0,32879,476,4637.0,14652.9,0.68,230,0,31.718909261761667,-8.619893874753243
FL100400,2025-04-20,RoyalMaghreb,E190,CN-249,MAD,IST,1359.5,149,14,1,39794,486,2997.8,9473.0,0.78,240,0,41.21069437723549,26.33093066590845
FL100401,2025-03-23,MoroccoFly,A320,CN-583,ORY,IST,2200.0,205,16,0,30218,439,5563.6,17581.0,0.98,122,0,47.88377235316613,6.714348850605645
FL100402,2025-07-13,RoyalMaghreb,A321,CN-730,IST,AGA,1058.3,90,49,1,37193,476,3045.3,9623.1,0.84,267,0,40.878691838746306,27.19569714917515
FL100403,2025-02-23,AtlasAir,A320,CN-320,CMN,AGA,2349.9,214,69,0,32474,456,5850.3,18486.9,0.89,192,1,31.899670343877357,-8.103017138327356
FL100404,2025-06-12,MoroccoFly,B787,CN-894,LHR,CMN,2473.1,230,13,0,36024,436,5544.3,17520.0,0.79,262,0,42.48191078574028,-4.225119668550592
FL100405,2025-07-27,SkyEagle,A321,CN-148,ORY,CMN,1037.8,106,7,0,35428,461,2650.0,8374.0,0.82,248,0,44.34219092168396,-0.3011397773110537
FL100406,2025-07-08,MoroccoFly,B737,CN-213,IST,CMN,2165.7,198,0,1,35123,501,5938.9,18766.9,0.96,221,0,39.74467984339926,24.22565244239442
FL100407,2025-06-18,EuroWings+,B787,CN-627,CMN,LHR,1851.9,182,7,1,32793,448,4789.2,15133.9,0.67,218,0,36.41187312731496,-5.713880288772508
FL100408,2025-08-16,SaharaJet,A321,CN-539,TNG,AGA,1730.9,191,9,0,32699,453,4939.8,15609.8,0.88,275,0,32.238812775175894,-7.939080558773851
FL100409,2025-06-10,AtlasAir,B787,CN-684,MAD,RAK,1845.3,216,0,0,42017,433,4072.5,12869.1,0.82,197,0,37.573399958385174,-5.454477980091127
FL100410,2025-03-09,EuroWings+,A321,CN-469,RAK,MAD,850.5,88,38,0,34227,446,2003.2,6330.1,0.77,258,0,35.98962001115401,-5.712823090083099
FL100411,2025-02-02,AtlasAir,B787,CN-994,CMN,ORY,1597.8,143,21,0,35121,521,3775.6,11930.9,0.86,261,1,35.550579160350416,-6.235296706177922
FL100412,2025-05-22,EuroWings+,A320,CN-359,LHR,TNG,1455.5,176,31,1,38101,429,3767.3,11904.7,0.88,124,0,43.862435047038716,-2.840865657030798
FL100413,2025-01-21,RoyalMaghreb,A320,CN-169,MAD,IST,1776.5,212,0,0,31497,450,4457.9,14087.0,0.84,97,0,40.717275480383904,-2.994282348538679
FL100414,2025-02-17,SkyEagle,A321,CN-695,RAK,IST,1497.9,135,14,1,32701,393,3488.0,11022.1,0.73,247,0,37.71731251749029,17.925943732734332
FL100415,2025-05-28,RoyalMaghreb,A330,CN-460,TNG,CMN,2732.3,340,0,0,36380,461,6528.7,20630.7,0.9,181,0,33.39388612570833,-7.428377028186912
FL100416,2025-09-05,SaharaJet,A330,CN-897,TNG,IST,1249.2,126,61,0,36668,420,3145.2,9938.8,0.75,194,0,39.695639374704236,19.93795270492677
FL100417,2025-05-08,RoyalMaghreb,B737,CN-286,IST,MAD,1958.3,189,14,0,29872,511,5414.8,17110.8,0.74,161,0,40.784612947670084,11.519741642870962
FL100418,2025-05-16,MoroccoFly,A320,CN-400,IST,CMN,2016.2,224,30,0,35872,424,4717.5,14907.3,0.82,90,0,40.24478840188783,23.86409753238778
FL100419,2025-05-15,MoroccoFly,A320,CN-423,AGA,CMN,2592.5,298,22,0,36594,541,6972.8,22034.0,0.74,152,0,31.501973849563715,-8.095639564421868
FL100420,2025-07-14,SkyEagle,B787,CN-656,LHR,IST,1907.9,228,38,0,37252,482,4858.1,15351.6,0.8,255,0,42.388546400123964,25.979735813349173
FL100421,2025-05-25,EuroWings+,A330,CN-762,CMN,IST,1559.5,178,38,0,30418,424,3780.7,11947.0,0.79,217,0,37.230725166529915,8.22989053979611
FL100422,2025-05-08,MoroccoFly,A330,CN-899,MAD,IST,1963.5,210,28,0,38276,422,4658.2,14719.9,0.85,269,0,41.54415309023378,14.489360690628715
FL100423,2025-02-02,AtlasAir,E190,CN-227,MAD,TNG,2108.8,228,8,0,36829,346,4746.7,14999.6,0.77,259,0,37.14635380346807,-5.328500094738805
FL100424,2025-06-25,SkyEagle,B737,CN-550,LHR,MAD,1069.9,95,52,0,39721,472,2637.5,8334.5,0.79,103,0,41.84701610847602,-3.1744268722610918
FL100425,2025-07-23,EuroWings+,A330,CN-808,TNG,ORY,2258.7,199,0,0,32535,441,5661.3,17889.7,0.76,210,0,36.62675721584573,-4.920187352702577
FL100426,2025-07-06,EuroWings+,A330,CN-184,ORY,IST,1316.9,140,22,0,30469,438,3757.8,11874.6,0.74,226,0,41.73246622465933,26.970156723122383
FL100427,2025-04-25,RoyalMaghreb,B737,CN-716,RAK,ORY,1757.0,146,46,0,30171,415,4551.7,14383.4,0.78,152,0,39.378999683632664,-2.9955813692102864
FL100428,2025-08-02,MoroccoFly,B787,CN-205,ORY,TNG,1337.0,154,5,0,33958,488,3046.9,9628.2,0.85,267,0,43.43695548583765,-1.4560598766507578
FL100429,2025-04-29,AtlasAir,A330,CN-556,ORY,TNG,1956.5,238,17,0,36860,270,4737.0,14968.9,0.87,251,0,38.310255469502934,-3.951218302690209
FL100430,2025-01-22,SaharaJet,E190,CN-806,LHR,RAK,1476.2,153,40,0,29578,436,4241.4,13402.8,0.77,231,0,50.265004091659854,-0.9855311751699617
FL100431,2025-08-26,EuroWings+,A330,CN-844,IST,CMN,345.5,30,0,0,29483,409,836.7,2644.0,0.73,237,0,34.02972228788426,-4.915551232312821
FL100432,2025-06-07,SkyEagle,B787,CN-754,LHR,TNG,3343.2,280,0,1,36826,422,7816.6,24700.5,0.87,207,0,36.81204283486992,-5.808241179156573
FL100433,2025-02-07,AtlasAir,A320,CN-625,LHR,TNG,1560.0,148,0,0,33934,385,3922.2,12394.2,0.76,164,0,36.836311263076354,-5.497856814265361
FL100434,2025-08-18,RoyalMaghreb,E190,CN-246,TNG,CMN,953.4,81,38,0,29321,465,2359.6,7456.3,0.84,202,0,34.60236701646639,-6.975379235139525
FL100435,2025-04-19,SaharaJet,E190,CN-229,IST,CMN,2345.3,240,7,0,36760,416,5595.6,17682.1,0.76,259,0,37.415210203592004,11.476334499103721
FL100436,2025-02-20,AtlasAir,A321,CN-492,MAD,TNG,1820.3,184,0,1,34467,482,4631.3,14634.9,0.7,227,0,39.89864995312007,-3.411819278884263
FL100437,2025-07-01,SaharaJet,A320,CN-560,TNG,LHR,2051.1,206,26,0,32907,402,4760.6,15043.5,0.88,153,0,42.30820526680128,-4.088683803704599
FL100438,2025-01-08,SkyEagle,A330,CN-178,IST,LHR,1534.9,159,20,0,37928,519,3721.2,11759.0,0.81,214,0,50.341491508626255,0.994220520323706
FL100439,2025-01-27,SaharaJet,A321,CN-421,MAD,AGA,1792.7,194,57,0,36168,491,4002.8,12648.8,0.94,251,0,38.100876444246836,-4.4080278497789225
FL100440,2025-01-27,RoyalMaghreb,A330,CN-126,AGA,CMN,1690.0,149,17,0,40879,472,4549.3,14375.8,0.82,257,0,32.81447654832445,-7.383934914936514
FL100441,2025-08-14,RoyalMaghreb,A321,CN-496,IST,ORY,2644.3,267,0,0,33121,457,6582.7,20801.3,0.64,287,0,47.48872503386158,6.501140322696015
FL100442,2025-01-21,SaharaJet,A320,CN-366,ORY,IST,1509.8,155,39,0,34318,442,4302.9,13597.2,0.96,185,0,46.017856097816136,11.524063294919904
FL100443,2025-01-30,RoyalMaghreb,B737,CN-392,AGA,MAD,2065.0,186,7,0,36842,337,4543.3,14356.8,0.76,140,0,38.24578320987097,-4.880187358749909
FL100444,2025-04-07,RoyalMaghreb,B737,CN-238,AGA,CMN,2471.2,275,18,0,38876,412,6389.2,20189.9,0.86,199,0,30.438344599853895,-9.304434302732263
FL100445,2025-01-28,AtlasAir,B737,CN-555,TNG,LHR,2064.3,225,0,0,30992,556,5749.7,18169.1,0.79,109,0,46.026823270050826,-1.8933665336404588
FL100446,2025-04-21,AtlasAir,E190,CN-455,MAD,LHR,1216.3,103,28,0,34809,377,3423.7,10818.9,0.88,241,0,45.929035736277676,-2.1163403922791755
FL100447,2025-07-11,RoyalMaghreb,A320,CN-971,ORY,TNG,2038.9,175,11,1,41054,461,5596.8,17685.9,0.84,130,0,42.15351296683549,-1.860917742842962
