flight_id,date,airline,aircraft_type,tail_number,origin,destination,distance_km,duration_min,delay_min,maintenance_flag,cruise_altitude_ft,cruise_speed_kts,fuel_burn_kg,co2_kg,load_factor,passengers,safety_incidents,lat,lon
FL100448,2025-08-13,MoroccoFly,E190,CN-470,TNG,IST,1212.0,115,0,0,30955,450,3153.5,9965.1,0.89,301,0,37.4693963887639,6.166684571543802
FL100449,2025-07-16,SaharaJet,A321,CN-911,RAK,TNG,3113.1,385,12,0,30439,497,7035.8,22233.1,0.76,251,0,34.17076149406725,-6.8635930742407005
FL100450,2025-03-02,MoroccoFly,A321,CN-469,IST,CMN,1868.0,206,29,0,34358,498,5051.6,15963.1,0.81,263,0,37.233931407230536,9.829909533896092
FL100451,2025-02-17,SaharaJet,B787,CN-922,MAD,AGA,2314.2,272,21,0,34309,498,5872.0,18555.5,0.81,230,0,30.785737970264847,-9.625759785941868
FL100452,2025-05-27,SaharaJet,A321,CN-416,RAK,CMN,1236.0,124,29,0,35983,497,3298.1,10422.0,0.85,225,0,33.53660334877182,-7.37148785503428
FL100453,2025-01-04,EuroWings+,E190,CN-520,IST,ORY,1622.2,154,0,0,34041,477,4503.0,14229.5,0.59,280,0,45.41379792449771,13.896612266924178
FL100454,2025-02-04,EuroWings+,B787,CN-424,RAK,TNG,2668.7,246,41,0,34607,506,6361.3,20101.7,0.81,191,0,33.04841511867508,-7.161790188679591
FL100455,2025-07-11,RoyalMaghreb,A320,CN-796,IST,AGA,1949.6,175,17,0,30238,450,4848.1,15320.0,0.88,181,0,30.656432529835854,-6.045357202880332
FL100456,2025-02-18,SaharaJet,A330,CN-898,TNG,IST,3298.4,322,19,0,31043,451,9133.1,28860.6,0.73,243,0,40.84180132148332,26.55317994346672
FL100457,2025-01-17,SaharaJet,E190,CN-232,TNG,IST,1833.9,217,0,1,33270,413,4556.7,14399.2,0.92,225,0,36.69234055969277,-0.5221999710440562
FL100458,2025-06-21,EuroWings+,B787,CN-227,CMN,IST,1999.0,194,0,0,33800,412,5650.3,17854.9,0.81,239,0,33.12529290377729,-5.7512779831962755
FL100459,2025-08-08,SaharaJet,A321,CN-265,ORY,RAK,3211.1,279,4,0,38840,436,9099.9,28755.7,0.83,208,0,48.17480293910016,2.0086391462258577
FL100460,2025-06-07,SkyEagle,E190,CN-631,AGA,TNG,2036.7,178,7,1,36351,436,4938.0,15604.1,0.77,242,0,33.72926248322292,-7.005504314482817
FL100461,2025-08-09,SkyEagle,A320,CN-750,ORY,RAK,2140.5,267,0,0,34039,329,5241.0,16561.6,0.83,158,0,48.62906460421487,2.0781955110011294
FL100462,2025-02-15,SaharaJet,A330,CN-410,TNG,LHR,1455.6,131,10,0,33115,454,3345.4,10571.5,0.72,255,0,44.339659662178626,-2.9571494838639194
FL100463,2025-04-27,SaharaJet,B787,CN-756,RAK,MAD,2094.1,251,36,0,31265,448,6041.1,19089.9,0.82,203,0,37.21651686082644,-5.4874075471963595
FL100464,2025-01-06,MoroccoFly,B787,CN-774,TNG,RAK,2142.3,262,9,1,33443,492,5896.6,18633.3,0.67,247,0,35.234349067803976,-5.46532048278017
FL100465,2025-04-09,SaharaJet,E190,CN-677,MAD,IST,865.2,80,88,0,33275,419,2350.4,7427.3,0.84,200,0,41.16000377434185,24.481490646611768
FL100466,2025-05-04,AtlasAir,A320,CN-756,RAK,CMN,1060.5,129,0,0,36371,554,3033.8,9586.8,0.95,134,0,32.41049054556533,-8.316954375155127
FL100467,2025-08-21,SaharaJet,A330,CN-685,AGA,IST,2910.6,247,11,0,34985,420,7512.7,23740.1,0.86,220,1,40.755900035414804,26.601558802412846
FL100468,2025-02-06,EuroWings+,B787,CN-742,CMN,ORY,1553.7,152,63,0,28087,431,3954.6,12496.5,0.72,249,0,43.485877265773325,-0.7906979179469075
FL100469,2025-01-24,SaharaJet,A330,CN-350,ORY,AGA,1232.5,148,24,0,39674,364,2788.4,8811.3,0.72,232,1,38.0646433903482,-3.878890595513389
FL100470,2025-04-03,RoyalMaghreb,B737,CN-174,ORY,AGA,1441.9,136,0,0,35481,518,3452.9,10911.2,0.85,179,0,47.71814517457345,2.137014674605879
FL100471,2025-08-29,RoyalMaghreb,A320,CN-525,TNG,ORY,769.1,86,0,0,30630,543,1932.5,6106.7,0.88,143,0,42.51278451048084,-1.5782599194931621
FL100472,2025-02-15,EuroWings+,B737,CN-721,AGA,TNG,1945.9,221,6,0,30855,360,4920.0,15547.2,0.76,152,0,33.53883280489836,-6.804378557029157
FL100473,2025-06-30,MoroccoFly,A330,CN-981,MAD,LHR,974.9,110,13,0,34524,460,2300.0,7268.0,0.77,228,0,41.40671778522792,-3.600561942108574
FL100474,2025-04-05,SkyEagle,B737,CN-479,TNG,IST,2562.6,250,0,0,32547,466,6600.0,20856.0,0.69,146,0,40.13106906047808,24.1378613709988
FL100475,2025-04-09,SaharaJet,B787,CN-347,RAK,AGA,1714.3,181,0,1,30828,377,4231.7,13372.2,0.86,270,0,31.18982461205217,-8.16880651149571
FL100476,2025-07-07,EuroWings+,A320,CN-353,ORY,AGA,1757.9,164,0,0,34544,503,4289.3,13554.2,0.81,127,0,41.061424146793364,-1.8487961465443625
FL100477,2025-08-13,MoroccoFly,A320,CN-493,CMN,AGA,1860.6,165,29,0,30043,397,4835.1,15278.9,0.87,127,0,31.02665836791064,-9.08380153676996
FL100478,2025-04-26,SaharaJet,B737,CN-263,AGA,IST,748.6,71,0,1,38542,470,1796.3,5676.3,0.88,139,0,35.23182096309687,4.764239306711903
FL100479,2025-07-10,SkyEagle,B787,CN-881,MAD,RAK,1296.3,124,51,0,41263,485,3087.3,9755.9,0.82,193,0,34.07468616858319,-6.349663396439997
FL100480,2025-08-01,MoroccoFly,B737,CN-415,IST,AGA,799.9,91,0,0,35409,451,1853.3,5856.4,0.88,144,0,31.439406097824552,-7.632840651057238
FL100481,2025-06-09,EuroWings+,A320,CN-617,RAK,ORY,3125.1,318,3,0,44720,494,8648.3,27328.6,0.89,196,0,44.23397069081719,-0.5303502490975648
FL100482,2025-08-03,EuroWings+,A321,CN-461,AGA,MAD,2211.5,257,0,0,39959,481,6284.4,19858.7,0.9,276,0,30.366317110789844,-9.71649262172913
FL100483,2025-06-10,AtlasAir,A320,CN-711,ORY,AGA,1301.6,119,62,0,36495,487,3678.8,11625.0,0.74,175,0,32.43638753969159,-8.646653715814475
FL100484,2025-03-08,RoyalMaghreb,E190,CN-649,IST,TNG,2080.8,222,0,0,32173,422,5891.4,18616.8,0.71,222,0,39.816491282192864,17.5759555683484
FL100485,2025-05-08,AtlasAir,A320,CN-370,LHR,RAK,1093.5,101,23,0,37372,465,2742.8,8667.2,0.84,171,0,39.39281012900708,-4.992956678954942
FL100486,2025-01-18,RoyalMaghreb,A330,CN-146,LHR,TNG,2442.9,296,0,0,29103,420,6123.9,19351.5,0.76,224,0,43.18426860143036,-3.5723154358486378
FL100487,2025-01-25,EuroWings+,A320,CN-666,AGA,TNG,1371.3,159,21,0,36765,486,3740.0,11818.4,0.9,196,0,33.827393885472446,-7.292498614720833
FL100488,2025-08-22,SkyEagle,A320,CN-561,LHR,ORY,1801.2,191,56,0,39131,501,5060.8,15992.1,0.91,139,0,49.57492810227021,2.88320874497847
FL100489,2025-08-11,SaharaJet,A330,CN-199,RAK,TNG,2723.0,229,30,0,41963,480,6910.1,21835.9,0.83,231,0,33.15127390839871,-7.524882291852363
FL100490,2025-02-23,EuroWings+,A330,CN-474,MAD,ORY,2145.9,182,0,0,40121,411,5237.6,16550.8,0.88,278,0,40.894343684625525,-3.4116941708336372
FL100491,2025-02-27,MoroccoFly,A321,CN-141,LHR,ORY,1935.2,170,57,0,31109,417,4863.2,15367.7,0.84,238,0,48.86447026149758,1.922043178212696
FL100492,2025-03-08,AtlasAir,A320,CN-441,TNG,LHR,1843.3,182,36,0,35699,414,5235.4,16543.9,0.87,126,0,45.38487068012202,-2.8367349436657996
FL100493,2025-04-14,EuroWings+,B787,CN-720,IST,RAK,1593.1,153,0,0,32393,503,4243.6,13409.8,0.86,213,0,37.400868740176065,12.847017066901785
FL100494,2025-06-23,SaharaJet,A321,CN-426,MAD,ORY,2131.2,184,9,0,32714,460,5272.7,16661.7,0.9,278,0,42.55648409938788,-1.9583257934881484
FL100495,2025-01-24,MoroccoFly,B737,CN-444,ORY,MAD,1819.4,167,63,0,31485,387,4035.4,12751.9,0.91,142,0,44.30215135027715,-0.7126990871625842
FL100496,2025-04-24,SaharaJet,B787,CN-676,IST,MAD,1790.1,191,35,1,35190,431,4626.0,14618.2,0.79,197,0,40.54055021686381,5.068905135899714
FL100497,2025-02-01,SkyEagle,B737,CN-439,CMN,AGA,1369.6,162,9,0,33681,482,3033.1,9584.6,0.81,132,0,31.84076263464365,-8.269018399076877
FL100498,2025-06-24,RoyalMaghreb,A320,CN-415,LHR,ORY,1049.3,108,0,0,38407,442,3001.9,9486.0,0.88,102,0,50.51643408620678,-0.004910971318180635
FL100499,2025-03-27,RoyalMaghreb,E190,CN-585,CMN,MAD,3143.0,291,0,0,35584,502,7881.6,24905.9,0.82,217,0,37.726714405331336,-4.73020314130633
FL100500,2025-05-31,SkyEagle,E190,CN-152,AGA,LHR,2449.8,219,0,0,26862,442,6093.5,19255.5,0.78,228,0,31.052379906240745,-8.61063437177221
FL100501,2025-07-13,SaharaJet,B737,CN-744,TNG,MAD,1041.7,129,0,0,35264,498,2688.2,8494.7,0.73,207,0,35.9203572468744,-6.009345791787245
FL100502,2025-05-07,RoyalMaghreb,B787,CN-941,LHR,RAK,2390.3,283,21,0,33570,384,5788.4,18291.3,0.73,230,0,35.40797389065037,-7.397651426254887
FL100503,2025-06-04,RoyalMaghreb,A321,CN-817,CMN,MAD,2080.1,208,37,0,35579,498,4898.1,15478.0,0.89,221,0,40.50337818772507,-3.701731776154095
FL100504,2025-08-22,AtlasAir,A321,CN-421,CMN,ORY,1689.6,146,0,0,33105,452,3719.9,11754.9,0.88,206,0,35.64451323532966,-6.774869070061534
FL100505,2025-05-10,EuroWings+,A321,CN-308,LHR,MAD,1288.3,154,32,1,36976,427,3613.1,11417.4,0.77,254,0,42.50165943077435,-2.541994899974201
FL100506,2025-08-06,EuroWings+,B787,CN-968,IST,LHR,1458.2,145,9,0,33841,339,3579.0,11309.6,0.88,248,0,45.2575298704123,17.309755631885377
FL100507,2025-01-17,RoyalMaghreb,E190,CN-241,CMN,LHR,1959.6,214,21,1,35453,417,4389.4,13870.5,0.83,269,0,48.31236272653013,-1.4335407207415192
FL100508,2025-04-14,SaharaJet,A321,CN-589,MAD,LHR,1744.8,167,0,0,37730,440,5038.8,15922.6,0.74,252,0,46.39296368608863,-1.6868638215164133
FL100509,2025-06-10,SaharaJet,B737,CN-570,MAD,RAK,1249.1,141,34,0,34044,377,3431.7,10844.2,0.8,204,0,32.68029123837324,-7.110433428100578
FL100510,2025-05-17,SaharaJet,A330,CN-890,MAD,LHR,1242.5,146,0,0,34335,377,3523.7,11134.9,0.84,223,0,41.56310422446089,-3.029943578359859
FL100511,2025-02-12,RoyalMaghreb,E190,CN-595,ORY,MAD,2581.0,285,0,0,41221,410,6077.8,19205.8,0.91,261,0,43.91356482365179,-1.3218486649142966
FL100512,2025-09-03,MoroccoFly,A321,CN-405,ORY,MAD,2540.0,226,17,0,33525,379,7057.1,22300.4,0.83,193,0,45.42193317539015,0.49479681334125336
FL100513,2025-06-25,MoroccoFly,A330,CN-312,ORY,LHR,1906.7,227,12,0,33794,496,5493.4,17359.1,0.75,236,0,48.76583026388858,2.2415354905486353
FL100514,2025-02-08,RoyalMaghreb,E190,CN-591,IST,TNG,1819.1,162,19,0,31491,413,4614.0,14580.2,0.98,264,0,36.007017654620455,-4.240118890692641
FL100515,2025-08-09,SkyEagle,B787,CN-224,ORY,TNG,1440.2,140,0,0,39720,421,3859.9,12197.3,0.78,260,0,41.04397390676636,-3.16599301335573
FL100516,2025-06-19,SaharaJet,E190,CN-938,LHR,AGA,1307.5,147,7,0,38356,513,3746.5,11838.9,0.98,198,1,40.137503459770834,-5.624230867209303
FL100517,2025-09-04,SkyEagle,A321,CN-394,ORY,CMN,2554.3,213,26,0,31199,471,6504.1,20553.0,0.89,262,0,43.559444169043175,-0.862709501558228
FL100518,2025-01-26,RoyalMaghreb,A320,CN-771,MAD,AGA,1258.3,144,38,0,37640,378,2872.2,9076.2,0.72,187,0,39.40544221460775,-4.515431594544647
FL100519,2025-04-09,SkyEagle,E190,CN-306,IST,RAK,2015.8,212,20,0,34543,417,5794.7,18311.3,0.68,249,0,34.08354341006986,3.31018739145281
FL100520,2025-02-19,SaharaJet,A330,CN-211,ORY,RAK,2094.9,225,12,0,38907,456,4760.0,15041.6,0.87,214,0,41.772632060819504,-2.115737987094294
FL100521,2025-06-02,SaharaJet,E190,CN-151,AGA,RAK,404.2,42,9,0,33113,541,944.3,2984.0,0.86,255,0,30.292581669433833,-8.731674520589682
FL100522,2025-06-01,RoyalMaghreb,B787,CN-338,AGA,LHR,2270.5,278,0,0,32701,426,5378.1,16994.8,0.82,262,0,48.302454321864126,-1.9006835894444079
FL100523,2025-01-13,AtlasAir,A320,CN-834,LHR,TNG,1488.1,160,0,0,36851,365,3342.5,10562.3,0.79,121,0,45.16855644591623,-2.272342859951144
FL100524,2025-03-01,EuroWings+,A320,CN-663,TNG,CMN,1290.2,148,5,0,35112,434,3181.1,10052.3,0.98,168,0,35.21457235584867,-6.294917258561799
FL100525,2025-09-07,MoroccoFly,B737,CN-766,IST,AGA,1629.4,159,36,0,35713,400,4183.7,13220.5,0.8,117,0,34.83621767097812,5.942238429761806
FL100526,2025-05-15,MoroccoFly,A330,CN-761,MAD,TNG,2374.8,225,34,0,37991,509,5265.2,16638.0,0.68,212,0,39.68607514524572,-4.017365968871114
FL100527,2025-02-26,AtlasAir,A320,CN-856,AGA,MAD,1038.8,90,62,0,35147,460,2862.3,9044.9,0.72,202,0,37.15929353348907,-5.431519583184833
FL100528,2025-02-05,RoyalMaghreb,A320,CN-957,TNG,ORY,1887.3,187,0,0,26889,466,4677.9,14782.2,0.89,107,0,41.6122291694852,-2.2526271539245313
FL100529,2025-06-22,MoroccoFly,A320,CN-607,LHR,IST,1530.5,174,23,0,36115,503,4057.6,12822.0,0.77,184,0,49.12141466515467,5.511683578553496
FL100530,2025-01-20,MoroccoFly,E190,CN-109,ORY,CMN,1968.0,198,0,0,35247,431,4874.8,15404.4,0.88,227,0,35.221091483420516,-6.176243860368602
FL100531,2025-03-06,SkyEagle,B787,CN-391,RAK,AGA,1212.1,124,34,0,34580,456,3432.9,10848.0,0.81,273,0,30.72196778673281,-8.485322039278556
FL100532,2025-01-08,EuroWings+,E190,CN-971,IST,RAK,1684.0,143,54,0,39425,440,4673.3,14767.6,0.72,246,0,32.1337544917096,-6.684294341384391
FL100533,2025-08-26,SaharaJet,B737,CN-928,ORY,RAK,1778.9,168,5,0,30855,461,4308.7,13615.5,0.84,106,0,45.92335987359154,0.801646533206968
FL100534,2025-05-24,AtlasAir,A330,CN-569,TNG,LHR,1638.0,162,0,0,39293,436,4312.7,13628.1,0.66,202,0,44.52713200049027,-2.8608938349549424
FL100535,2025-05-22,RoyalMaghreb,A330,CN-854,TNG,CMN,2040.9,210,0,0,36476,400,5707.9,18037.0,0.82,188,1,34.69773198661443,-6.4180066821805
FL100536,2025-07-23,SkyEagle,A330,CN-725,AGA,RAK,1327.7,112,23,0,37045,498,3469.0,10962.0,0.91,235,0,31.00556687247009,-8.514475000572746
FL100537,2025-04-25,RoyalMaghreb,B737,CN-435,LHR,ORY,461.8,52,65,0,35183,368,1138.8,3598.6,0.85,158,0,50.34004922548312,1.263681140439335
FL100538,2025-08-03,AtlasAir,B737,CN-243,RAK,TNG,1445.4,140,29,0,33819,411,3298.1,10422.0,0.8,149,0,31.776434883312895,-8.379236329387636
FL100539,2025-05-23,EuroWings+,A330,CN-367,AGA,CMN,1820.6,188,15,0,36791,393,4535.8,14333.1,0.86,211,0,33.01468575345644,-7.950740537667292
FL100540,2025-04-02,EuroWings+,A321,CN-373,IST,LHR,1350.4,125,26,0,31192,526,3875.2,12245.6,0.84,237,0,43.89900437888374,20.37120350778621
FL100541,2025-04-08,SkyEagle,A330,CN-769,CMN,AGA,675.6,83,22,0,33658,363,1567.3,4952.7,0.85,261,0,31.500298648754306,-8.737792866953294
FL100542,2025-03-07,SkyEagle,E190,CN-783,AGA,CMN,2361.6,282,37,0,33041,422,6535.1,20650.9,0.81,206,0,30.51529995416976,-9.011009306494397
FL100543,2025-02-01,AtlasAir,B737,CN-515,ORY,RAK,1362.3,147,0,0,37323,458,3271.5,10337.9,0.86,127,0,36.60773946824474,-5.034070537140499
FL100544,2025-08-03,RoyalMaghreb,B787,CN-220,ORY,LHR,2514.7,256,14,0,34251,391,6478.2,20471.1,0.82,228,0,50.8102676488353,0.5246535660714051
FL100545,2025-07-10,RoyalMaghreb,A330,CN-326,MAD,ORY,1824.3,163,9,0,32508,429,5147.0,16264.5,0.9,237,0,46.20550858654787,0.7699502244781793
FL100546,2025-03-27,MoroccoFly,A321,CN-565,IST,RAK,2000.0,178,0,0,32577,438,5680.5,17950.4,0.84,218,0,37.20369900610911,13.882487251511558
FL100547,2025-02-20,RoyalMaghreb,B787,CN-818,MAD,AGA,2643.4,233,30,0,35871,486,7447.3,23533.5,0.98,209,0,30.827456875340523,-8.945267680784985
FL100548,2025-06-02,SaharaJet,B737,CN-353,AGA,IST,859.2,93,0,0,32136,475,2097.5,6628.1,0.81,154,0,39.94376386423412,23.902921556115054
FL100549,2025-07-05,RoyalMaghreb,B787,CN-557,RAK,MAD,2442.3,221,15,0,37724,472,5389.5,17030.8,0.89,234,0,35.78215379044618,-5.482728551896345
FL100550,2025-03-04,SaharaJet,E190,CN-677,MAD,CMN,3081.4,318,25,0,34903,451,7752.9,24499.2,0.95,215,0,35.85880471909008,-5.8424197721153375
FL100551,2025-07-09,AtlasAir,A320,CN-649,AGA,MAD,1650.2,139,8,1,35031,383,4610.4,14568.9,0.82,152,0,39.36821427725666,-4.7061021107345615
FL100552,2025-05-05,MoroccoFly,A321,CN-632,MAD,IST,1140.7,140,35,0,37670,419,3148.5,9949.3,0.98,212,0,40.63201257677677,22.994379666009852
FL100553,2025-05-30,EuroWings+,A320,CN-697,AGA,LHR,1957.5,199,0,0,35777,425,4599.4,14534.1,0.79,120,0,42.41946134463334,-4.814497289228776
FL100554,2025-02-27,EuroWings+,A320,CN-156,IST,LHR,945.6,109,22,0,29106,375,2103.9,6648.3,0.98,156,0,48.3127634315131,7.883085674945645
FL100555,2025-02-27,EuroWings+,A321,CN-677,LHR,AGA,1795.6,202,0,0,32408,428,4842.7,15302.9,0.73,243,0,34.49731022615368,-8.047410853968133
FL100556,2025-03-27,AtlasAir,B787,CN-926,IST,MAD,2356.9,254,0,0,33091,421,5891.2,18616.2,0.72,265,0,40.98434484841377,12.009263194594789
FL100557,2025-02-18,SkyEagle,E190,CN-360,CMN,ORY,1324.2,128,79,1,33459,497,3133.3,9901.2,0.82,188,0,41.14025571884757,-2.660863039364916
FL100558,2025-06-29,AtlasAir,E190,CN-174,AGA,MAD,1429.1,134,40,0,40800,462,4027.7,12727.5,0.66,238,0,32.855343756661924,-8.215815563958376
FL100559,2025-06-19,AtlasAir,B737,CN-165,MAD,LHR,1399.8,158,56,0,32501,422,3807.9,12033.0,0.8,111,0,51.054202819748994,-0.5666809125731551
FL100560,2025-03-11,SaharaJet,A320,CN-132,RAK,ORY,1908.2,183,0,0,33100,445,4888.0,15446.1,0.72,160,0,33.79122537359745,-7.00089654155614
FL100561,2025-01-15,SkyEagle,B737,CN-238,TNG,IST,1425.5,163,0,1,33765,477,3463.1,10943.4,0.82,115,0,39.72589001038309,17.368477564363168
FL100562,2025-02-23,RoyalMaghreb,E190,CN-491,LHR,TNG,2053.5,183,6,0,31507,432,4883.8,15432.8,0.85,190,0,36.769752163055045,-5.848557671911125
FL100563,2025-08-23,EuroWings+,B737,CN-799,LHR,CMN,1259.2,110,7,0,37390,545,3186.0,10067.8,0.96,159,0,39.50396538116712,-5.437190865551178
FL100564,2025-07-07,RoyalMaghreb,B787,CN-980,TNG,LHR,580.6,67,0,0,34798,396,1587.6,5016.8,0.81,189,1,46.45080862416764,-1.8208572823762308
FL100565,2025-04-11,SkyEagle,A320,CN-502,TNG,MAD,1649.9,171,10,0,38876,385,4448.9,14058.5,0.68,192,0,37.240717559493866,-4.899728042647922
FL100566,2025-08-13,SaharaJet,A321,CN-103,AGA,IST,1000.5,104,47,0,32005,362,2705.7,8550.0,0.88,240,0,36.057209774617235,9.827825426650001
FL100567,2025-01-08,AtlasAir,A330,CN-836,IST,MAD,1858.0,162,3,0,35690,456,4942.5,15618.3,0.77,237,0,40.56984989540847,13.534652515056305
FL100568,2025-02-22,SaharaJet,B737,CN-335,LHR,IST,2947.2,294,47,0,35962,500,6510.2,20572.2,0.76,211,0,45.03923174448651,18.42602237529231
FL100569,2025-03-01,MoroccoFly,B737,CN-382,MAD,RAK,2034.8,253,0,1,31621,375,4781.8,15110.5,0.71,222,0,37.81481157503843,-4.702699253843627
FL100570,2025-08-24,MoroccoFly,E190,CN-928,RAK,CMN,2367.5,256,44,0,37307,423,6833.5,21593.9,0.8,239,0,31.948578382793418,-7.850775972152552
FL100571,2025-04-18,RoyalMaghreb,B737,CN-311,CMN,TNG,1703.7,146,31,0,36778,520,4495.7,14206.4,0.93,203,0,35.95669036016203,-5.720002344451917
FL100572,2025-01-05,AtlasAir,A320,CN-712,CMN,ORY,1614.6,193,28,0,38871,452,4053.6,12809.4,0.9,236,0,42.71499148516064,-1.3611407254773304
FL100573,2025-04-13,RoyalMaghreb,E190,CN-858,CMN,TNG,2773.0,320,58,0,34831,462,6542.0,20672.7,0.86,210,0,34.41447087947502,-6.792877381621244
FL100574,2025-07-15,AtlasAir,B737,CN-652,IST,RAK,428.5,37,0,1,37299,429,1177.2,3720.0,0.69,176,0,40.63618655363595,28.77705486505453
FL100575,2025-01-06,MoroccoFly,A320,CN-396,TNG,MAD,2471.0,216,0,0,33652,483,6334.9,20018.3,0.8,159,0,39.326849729883705,-4.179021228110779
FL100576,2025-04-19,MoroccoFly,E190,CN-712,MAD,ORY,1373.2,162,20,0,33846,439,3434.0,10851.4,0.67,258,0,46.136962795794695,0.03181326012550226
FL100577,2025-08-12,RoyalMaghreb,A330,CN-997,AGA,TNG,2574.4,252,52,0,32197,524,7362.4,23265.2,0.85,277,0,31.332772982367253,-9.33223808925222
FL100578,2025-04-26,MoroccoFly,E190,CN-407,AGA,ORY,1882.8,217,0,1,35159,493,5097.7,16108.7,0.98,210,0,35.84628383209197,-5.044797652862845
FL100579,2025-04-04,SkyEagle,A320,CN-795,TNG,LHR,802.7,84,33,0,31225,493,2255.7,7128.0,0.67,155,0,41.44631322054678,-3.781408018688574
FL100580,2025-02-16,EuroWings+,B787,CN-452,IST,CMN,2588.4,273,0,0,40259,431,5889.3,18610.2,0.86,260,0,40.024147408498706,22.967788562629963
FL100581,2025-04-09,RoyalMaghreb,E190,CN-637,LHR,IST,1749.7,170,8,1,39009,453,4519.4,14281.3,0.81,234,0,41.64759816454886,27.4543698193908
FL100582,2025-02-24,SkyEagle,E190,CN-252,LHR,AGA,1408.5,120,2,0,33416,517,3596.0,11363.4,0.69,232,0,50.68433104692286,-0.2680197330585456
FL100583,2025-06-17,SkyEagle,B737,CN-650,TNG,IST,423.6,38,25,0,37361,496,992.6,3136.6,0.79,97,0,39.64793806473468,20.12757714285649
FL100584,2025-02-21,EuroWings+,A321,CN-978,AGA,TNG,1963.3,220,16,0,32772,444,4989.9,15768.1,0.83,296,0,32.24174718148169,-8.97034556991673
FL100585,2025-05-24,RoyalMaghreb,A321,CN-675,IST,CMN,1417.0,130,44,0,32724,427,3921.9,12393.2,0.88,212,0,36.475108675748984,10.203627823971344
FL100586,2025-01-13,EuroWings+,B737,CN-348,TNG,ORY,1630.1,156,0,1,34754,499,4336.4,13703.0,0.8,185,1,41.60310658686822,-2.239773813062706
FL100587,2025-04-24,SkyEagle,A321,CN-180,MAD,LHR,1884.9,207,59,0,40940,482,4572.9,14450.4,0.98,228,0,42.65806300894847,-2.775419342461041
FL100588,2025-05-04,EuroWings+,A330,CN-841,RAK,MAD,1445.2,153,56,0,38320,336,3729.1,11784.0,0.73,239,0,33.597847973409934,-6.95585977842647
FL100589,2025-04-16,MoroccoFly,A320,CN-789,ORY,AGA,2285.2,216,13,0,36211,444,6339.9,20034.1,0.8,168,0,43.674717722977505,-1.1219337258307986
FL100590,2025-06-07,SaharaJet,B787,CN-174,CMN,IST,1287.7,144,1,0,34647,450,3219.9,10174.9,0.75,233,0,39.19940481172395,18.199445067813105
FL100591,2025-05-27,MoroccoFly,B787,CN-313,AGA,ORY,2062.0,246,28,0,35251,460,5360.1,16937.9,0.81,259,0,39.6839049209282,-3.792316543612349
FL100592,2025-05-25,SkyEagle,A330,CN-294,CMN,TNG,2032.0,174,51,1,34558,417,4503.7,14231.7,0.85,179,0,35.626740128697506,-5.445726084974954
FL100593,2025-04-30,RoyalMaghreb,A320,CN-812,IST,RAK,2088.2,178,10,0,34225,493,5671.1,17920.7,0.74,157,0,36.644235098270094,12.451527530827416
FL100594,2025-03-04,SaharaJet,E190,CN-345,AGA,ORY,2980.2,319,17,0,38225,502,7583.8,23964.8,0.82,265,0,33.946521805731074,-7.081547953223666
FL100595,2025-01-19,SaharaJet,A330,CN-577,ORY,AGA,1004.7,109,35,0,31557,411,2329.2,7360.3,0.78,250,0,39.70313820952524,-3.1676629835671894
FL100596,2025-04-02,SaharaJet,E190,CN-367,MAD,TNG,1169.9,136,0,0,35671,352,3117.3,9850.7,0.94,216,0,38.96809530051136,-4.233787392573459
FL100597,2025-02-27,SkyEagle,B787,CN-200,IST,AGA,1709.4,145,0,0,37106,523,4742.3,14985.7,0.71,225,0,35.969336940302135,8.219518155815203
FL100598,2025-07-02,RoyalMaghreb,B737,CN-479,MAD,RAK,1945.1,165,25,0,34890,363,5431.8,17164.5,0.95,161,0,38.01136099823056,-4.536234272054782
FL100599,2025-03-31,SkyEagle,B737,CN-984,CMN,MAD,1023.3,108,0,0,37588,346,2322.9,7340.4,0.78,195,0,38.61301586885765,-4.736495694916911
